formula,actual,predicted,elements,residual
Bi0.6Te3Sb1.4,0.257295477,0.19699999999999998,Bi Te Sb,-0.060295477000000014
Pb2Bi5.9La2.1S14,1.043840208,1.0,Pb Bi La S,-0.04384020799999999
RbBi3Se5,0.719713807,0.57,Rb Bi Se,-0.14971380700000003
PbBiO2Cl,2.8185968089999998,2.45,Pb Bi O Cl,-0.3685968089999996
K1.46Sn3.09Bi7.45Se15,0.141740469,0.39,K Sn Bi Se,0.248259531
BiCuOS,1.27226634,1.07,Bi Cu O S,-0.20226634
K3Bi2I9,1.722314867,2.1,K Bi I,0.3776851330000002
Pb0.98Se0.98Bi0.04Te0.06,0.292395172,0.28,Pb Se Bi Te,-0.012395171999999954
BiSe,0.080211324,0.4,Bi Se,0.31978867600000005
Bi2S3,0.711909945,1.32,Bi S,0.608090055
Bi3In4S10,1.5851697009999999,1.42,Bi In S,-0.16516970099999995
InBi2S4Br,1.489665291,1.5,In Bi S Br,0.010334709000000109
BiZn2VO6,2.5603647030000003,2.4,Bi Zn V O,-0.16036470300000039
Bi2V2Se4O16,2.898007495,2.2,Bi V Se O,-0.6980074949999997
AgBiP2Se6,1.4938778680000002,1.4,Ag Bi P Se,-0.09387786800000031
BiIO3F2,4.3889224769999995,3.97,Bi I O F,-0.4189224769999993
Bi0.2Te3Sb1.8,0.36199402799999997,0.28,Bi Te Sb,-0.08199402799999994
Bi2Te0.4Se2.6,0.321419429,0.7,Bi Te Se,0.378580571
Bi9O7.5S6,2.3797977280000002,1.27,Bi O S,-1.1097977280000002
Bi2Te0.6Se2.4,0.442447043,0.28,Bi Te Se,-0.16244704299999996
Bi2O2CO3,4.101791651,3.42,Bi O C O,-0.6817916510000002
Bi25TiO39,2.8483168460000003,3.1,Bi Ti O,0.25168315399999974
KBiSiS4,1.501766437,2.25,K Bi Si S,0.7482335630000001
Rb3Bi2Br9,2.54204688,2.62,Rb Bi Br,0.0779531200000001
Bi2Te2SO10,3.219099555,3.6,Bi Te S O,0.380900445
LiBi3O4Cl2,3.126516438,3.35,Li Bi O Cl,0.2234835620000002
KBiS2,1.244445349,0.893333333,K Bi S,-0.3511120160000001
AgBiS2,0.607969097,0.9,Ag Bi S,0.292030903
RbBiS2,1.154675666,1.273333333,Rb Bi S,0.11865766700000013
Ca3BiP3O12,3.823458899,4.2,Ca Bi P O,0.3765411010000004
Sr3BiP3O12,4.020412828,4.0,Sr Bi P O,-0.020412828000000438
NaBiS2,1.199281694,0.41,Na Bi S,-0.789281694
Bi2SeI2O11,3.606600484,3.7,Bi Se I O,0.0933995160000003
LiMgBi,-0.03149067,0.4,Li Mg Bi,0.43149067
In2Bi3Se7I,1.023555446,1.38,In Bi Se I,0.35644455399999986
CsBiS2,1.323718766,1.4166666669999999,Cs Bi S,0.09294790099999983
TlBiTe2,0.406542347,0.12,Tl Bi Te,-0.28654234700000003
Bi12GeO20,3.254526963,3.25,Bi Ge O,-0.004526962999999995
CdBiO2Cl,3.031499553,3.08,Cd Bi O Cl,0.04850044699999989
Bi2Se3,0.803425597,0.375,Bi Se,-0.42842559700000005
CuBiP2Se6,1.2790961570000001,1.2,Cu Bi P Se,-0.07909615700000017
Hg3S2Bi2Cl8,3.140330027,3.26,Hg S Bi Cl,0.11966997299999971
Ba2GaBiTe5,0.8504609390000001,1.43,Ba Ga Bi Te,0.5795390609999999
Rb1.54Cd1.54Bi2.46S6,1.495841305,1.33,Rb Cd Bi S,-0.16584130499999983
CuPbBiS3,0.8628929540000001,0.12,Cu Pb Bi S,-0.7428929540000001
Pb7Bi4Se13,1.02020435,0.29,Pb Bi Se,-0.73020435
Bi2Te2Se,0.168062409,0.3,Bi Te Se,0.131937591
BiSCl,2.571879702,1.91,Bi S Cl,-0.661879702
K2Bi8Se13,0.500732566,0.53,K Bi Se,0.02926743399999998
Bi2Te2.7Se0.3,0.193725466,0.20600000000000002,Bi Te Se,0.012274534000000004
Cs3Bi,1.577189234,0.625,Cs Bi,-0.952189234
Bi2Te0.3Se2.7,0.41968347799999994,0.24,Bi Te Se,-0.17968347799999995
Bi38ZnO58,2.91872513,2.88,Bi Zn O,-0.038725129999999996
Ba3B1.5S6Bi0.5,2.57708275,2.43,Ba B S Bi,-0.14708275000000004
Rb9Bi13S24,1.411326132,1.3,Rb Bi S,-0.11132613199999986
Bi2O3,2.164465115,2.855,Bi O,0.6905348849999999
Bi3TeBO9,3.361871908,2.6,Bi Te B O,-0.7618719079999998
Bi2Te2.4Se0.6,0.179117602,0.26,Bi Te Se,0.08088239800000002
Bi12TiO20,3.2688278189999997,3.09,Bi Ti O,-0.1788278189999999
Bi1.8Te3Sb0.2,0.11670244,0.15,Bi Te Sb,0.03329755999999999
Bi25GaO39,3.238262246,2.99,Bi Ga O,-0.2482622459999999
Cs4Cu3Bi9S17,1.37999397,0.75,Cs Cu Bi S,-0.6299939699999999
Cs1.43Cd1.43Bi2.57S6,1.3395686009999999,1.28,Cs Cd Bi S,-0.05956860099999983
Pb0.999Se0.999Bi0.002Te0.003,0.30770870100000003,0.79,Pb Se Bi Te,0.482291299
K1.25Pb3.5Bi7.25Se15,0.546310485,0.53,K Pb Bi Se,-0.016310484999999986
Bi2Te0.45Se2.55,0.398849051,0.2,Bi Te Se,-0.198849051
PbBiO2Br,2.5079479,2.385,Pb Bi O Br,-0.12294790000000022
Pb0.9Se0.9Bi0.2Te0.3,0.29716562,0.25,Pb Se Bi Te,-0.04716562000000002
Bi2Te0.03Se2.97,0.5969589439999999,0.27,Bi Te Se,-0.3269589439999999
Sn2BiSI5,1.34017495,1.32,Sn Bi S I,-0.020174949999999914
Bi2Cu0.96Se3I,0.954751855,0.68,Bi Cu Se I,-0.274751855
Bi2Te0.1Se2.9,0.451008544,0.78,Bi Te Se,0.328991456
Ca6Bi6O15,2.7357855410000003,3.34,Ca Bi O,0.6042144589999996
SrBiO2Cl,3.6277169160000002,3.52,Sr Bi O Cl,-0.10771691600000022
Bi2Te2.97Se0.03,0.221647226,0.1525,Bi Te Se,-0.069147226
Cs2Bi2Cd2S5,1.645952175,1.7,Cs Bi Cd S,0.05404782500000005
BiSI,1.212062046,1.5933333330000001,Bi S I,0.3812712870000001
BiSeBr,1.7318850719999999,1.6666666669999999,Bi Se Br,-0.06521840499999998
GaBi,0.312929867,0.1,Ga Bi,-0.21292986699999997
