formula,actual,predicted,elements,residual
Ga1.01Sb0.99Se0.03,0.652853596,0.62,Ga Sb Se,-0.03285359600000004
Ga0.9Sb0.9Cd0.1Te0.1,0.828760134,0.78,Ga Sb Cd Te,-0.04876013400000001
CsMn4Ga5Te12,1.3622319019999998,1.55,Cs Mn Ga Te,0.18776809800000027
LiGaO2,6.779754972,5.6,Li Ga O,-1.1797549720000005
GaTc,1.603477274,1.42,Ga Tc,-0.18347727400000013
Cu0.5Ga1.5Se2.5,1.8181752930000001,1.76,Cu Ga Se,-0.05817529300000013
Na2Ga2GeS6,3.558681598,3.29,Na Ga Ge S,-0.26868159800000013
BaGa2SnSe6,1.813662633,1.775,Ba Ga Sn Se,-0.03866263300000017
GaAs0.8P0.2,1.766942066,1.62,Ga As P,-0.14694206599999982
Cu0.15Ga1.85Se2.85,1.9481347580000001,1.92,Cu Ga Se,-0.028134758000000204
CsGaSnSe4,2.164561541,1.97,Cs Ga Sn Se,-0.1945615409999999
K3Ga3Ge7S20,3.019279413,3.25,K Ga Ge S,0.23072058699999998
Ga0.1P0.1Zn0.9Se0.9,2.580659635,2.3,Ga P Zn Se,-0.28065963500000013
In0.8As0.8Ga0.2P0.2,0.816592021,0.85,In As Ga P,0.03340797900000003
Na7.36Ga7.24Sn4.78Se24,1.64087933,1.5,Na Ga Sn Se,-0.14087932999999997
Zn2LiGaO4,3.83522893,4.0,Zn Li Ga O,0.16477107000000002
RbCd4Ga5S12,2.966456033,3.02,Rb Cd Ga S,0.05354396699999997
GaS,2.7452776460000003,2.586515385,Ga S,-0.15876226100000057
RbGaSnSe4,1.935801825,1.88,Rb Ga Sn Se,-0.05580182500000008
CsCd4Ga5Te12,1.5653106909999999,1.67,Cs Cd Ga Te,0.10468930900000006
Ga0.85Al0.15As,1.7840107680000001,1.6,Ga Al As,-0.18401076800000005
GaAs,1.349909096,1.48194,Ga As,0.13203090400000006
Gd4GaSbS9,2.054831549,2.41,Gd Ga Sb S,0.35516845099999994
TlGaTe2,0.840327446,1.8,Tl Ga Te,0.9596725540000001
TlGaS2,1.9834447990000001,3.4,Tl Ga S,1.4165552009999998
Y3GaS6,2.0244014580000003,2.88,Y Ga S,0.8555985419999996
Ga0.99Sb0.99Cd0.01Te0.01,0.8404663509999999,0.72,Ga Sb Cd Te,-0.12046635099999992
KCd4Ga5Se12,1.996716607,2.16,K Cd Ga Se,0.16328339300000017
Ga0.9Sb0.9Hg0.1Te0.1,0.6490590270000001,0.65,Ga Sb Hg Te,0.0009409729999999561
GaAs0.2P0.8,2.063987463,2.2,Ga As P,0.13601253700000004
ZnGa2Se4,2.282957848,1.72,Zn Ga Se,-0.5629578480000001
PbGa2Se4,2.288546421,1.83,Pb Ga Se,-0.45854642099999987
Zn0.95S0.95Ga0.05P0.05,2.878574144,2.85,Zn S Ga P,-0.0285741439999998
Ba6Ga2SnSe11,2.131179889,1.99,Ba Ga Sn Se,-0.14117988900000022
Ga0.3As0.3Zn0.7Se0.7,1.95765541,1.93,Ga As Zn Se,-0.027655410000000158
Pr2.48Tb0.52Ga1.67S7,2.5644160780000003,2.61,Pr Tb Ga S,0.04558392199999961
Ga0.7Al0.3As,1.849115988,1.81,Ga Al As,-0.039115988000000046
Ga0.01Sb0.01Cd0.99Te0.99,1.354377109,1.35,Ga Sb Cd Te,-0.00437710899999999
CuGaO2,3.422718842,1.47,Cu Ga O,-1.9527188420000001
Ba5Ga6GeP12,1.834699469,1.39,Ba Ga Ge P,-0.4446994690000001
PbGa4S7,2.763413775,3.08,Pb Ga S,0.316586225
Pb4Ga5GeS12,2.071315886,2.35,Pb Ga Ge S,0.27868411400000026
Ga0.4Al0.6As,2.152607078,2.3,Ga Al As,0.14739292199999987
Cu0.2Ga1.8S2.8,2.606512699,2.675,Cu Ga S,0.06848730099999978
Cu2Ga4Te7,0.7257245959999999,1.13,Cu Ga Te,0.40427540399999995
In0.4As0.4Ga0.6P0.6,1.75058213,1.85,In As Ga P,0.09941787000000013
GaAs0.01Sb0.99,0.6810946309999999,1.37,Ga As Sb,0.6889053690000002
In0.99P0.99Ga0.01As0.01,1.383877821,1.3,In P Ga As,-0.08387782099999996
Ga0.1As0.1Zn0.9Se0.9,2.300475115,2.34,Ga As Zn Se,0.039524885000000065
Ba4Ga2Se8,2.405030603,1.63,Ba Ga Se,-0.7750306030000003
In0.4Ga0.6P,2.0188684759999997,2.05,In Ga P,0.031131524000000077
Ga0.15As0.15Zn0.85Se0.85,2.207203891,2.25,Ga As Zn Se,0.04279610900000019
Dy4GaSbS9,2.373706865,2.58,Dy Ga Sb S,0.20629313500000013
In0.9P0.9Ga0.1As0.1,1.433515534,1.32,In P Ga As,-0.11351553400000003
GaAs0.75Sb0.25,0.9726875190000001,0.65,Ga As Sb,-0.32268751900000003
Eu7Ga6Sb8,0.828826884,0.6,Eu Ga Sb,-0.22882688400000006
In0.3As0.3Ga0.7P0.7,1.899365112,2.05,In As Ga P,0.1506348879999999
Ba2GaGdTe5,1.0403479070000001,1.12,Ba Ga Gd Te,0.07965209299999998
HgGa2S4,2.88154524,2.815,Hg Ga S,-0.06654523999999995
Zn0.01S0.01Ga0.99P0.99,2.215013441,2.25,Zn S Ga P,0.03498655900000003
BaGa2GeSe6,1.900941765,2.515,Ba Ga Ge Se,0.6140582350000001
Ga1.1Sb0.9Te0.3,0.7854581840000001,0.7,Ga Sb Te,-0.08545818400000016
Ba5Ga2Se8,1.5948974630000001,2.51,Ba Ga Se,0.9151025369999997
Ba2GaSmTe5,1.36864159,1.04,Ba Ga Sm Te,-0.32864158999999993
Ga0.99Sb0.99Hg0.01Te0.01,0.877480425,0.72,Ga Sb Hg Te,-0.15748042500000003
In0.5As0.5Ga0.5P0.5,1.528987881,1.55,In As Ga P,0.021012119000000107
Ba7AgGa5S15,2.232210584,2.6,Ba Ag Ga S,0.3677894159999999
Ba2NdGaS5,2.7241016080000002,2.12,Ba Nd Ga S,-0.6041016080000001
CuGa1.6In0.4S3.5,2.186804906,2.15,Cu Ga In S,-0.03680490599999997
Cu0.35Ga1.65S2.65,2.56777562,2.55,Cu Ga S,-0.017775620000000103
YbGa2Se4,1.6384342,1.8,Yb Ga Se,0.16156579999999998
SnGa4Se7,1.5349441680000002,2.55,Sn Ga Se,1.0150558319999996
GaSe,1.9898725369999999,2.083596154,Ga Se,0.09372361699999998
Ba2GaDySe5,2.190233161,2.35,Ba Ga Dy Se,0.159766839
Cu0.8Ga1.2Se2.2,1.677426673,1.58,Cu Ga Se,-0.09742667299999996
Li2Ga2GeS6,3.68655641,3.65,Li Ga Ge S,-0.036556410000000206
Cu0.4Ga1.6S2.6,2.559216454,2.475,Cu Ga S,-0.08421645399999989
Tl4GaIn3S8,1.66258264,2.63,Tl Ga In S,0.96741736
CuGaGeSe4,1.64750243,1.38,Cu Ga Ge Se,-0.2675024300000002
CuGa3Te5,0.909638752,1.092,Cu Ga Te,0.1823612480000001
LiGaGe2Se6,2.001830427,2.64,Li Ga Ge Se,0.6381695730000003
CuGa2Se4,1.626775761,0.63,Cu Ga Se,-0.996775761
Zn0.7S0.7Ga0.3P0.3,2.697650145,2.45,Zn S Ga P,-0.2476501449999997
BaGa2GeS6,3.714819237,3.245,Ba Ga Ge S,-0.46981923699999983
TaGaSe2,2.103392588,2.0585,Ta Ga Se,-0.04489258800000018
TlGaSe2,1.511269244,1.65,Tl Ga Se,0.13873075599999996
Ga0.4As0.4Zn0.6Se0.6,1.8218563540000001,1.8,Ga As Zn Se,-0.021856354000000078
GaAs0.7P0.3,1.7747481719999998,1.8,Ga As P,0.025251828000000254
Tl2InGaSe4,1.69125697,2.05,Tl In Ga Se,0.35874302999999985
Ga0.99P0.99Zn0.01Se0.01,2.222667485,2.24,Ga P Zn Se,0.017332515000000104
CuGa2S3.5,2.286492308,2.42,Cu Ga S,0.1335076919999998
Ga0.8In0.2As,0.957376259,1.07,Ga In As,0.11262374100000005
Ba2GaBiTe5,0.8504609390000001,1.43,Ba Ga Bi Te,0.5795390609999999
Ba2GaErSe5,2.0196836780000003,1.95,Ba Ga Er Se,-0.0696836780000003
Pb0.96TeGa0.04,0.43645946399999996,0.37,Pb Te Ga,-0.06645946399999997
Li2GaGe2Se6,3.0404191810000003,2.64,Li Ga Ge Se,-0.4004191810000002
Y4GaSbS9,1.9698304469999999,2.06,Y Ga Sb S,0.09016955300000018
Ga0.95Sb0.95Zn0.05Te0.05,0.932097885,0.85,Ga Sb Zn Te,-0.08209788500000004
Ga2O3,5.105006132,4.47,Ga O,-0.635006132
GaHSeO4,4.628817023,5.51,Ga H Se O,0.8811829769999999
CuGaS2,2.252913415,2.442857143,Cu Ga S,0.1899437279999998
Sn0.5GaZn5.5O8,2.965376113,2.99,Sn Ga Zn O,0.024623887000000177
Ga0.99As0.99Zn0.01Se0.01,1.28451252,1.39,Ga As Zn Se,0.10548747999999986
CuGaInS3.5,1.950195916,1.84,Cu Ga In S,-0.1101959159999999
BaGa2SiS6,3.499834402,3.75,Ba Ga Si S,0.25016559800000016
Ga1.001Sb0.999Te0.003,0.700072668,0.72,Ga Sb Te,0.019927331999999964
HgGa2Se4,1.309010785,1.95,Hg Ga Se,0.6409892150000001
Ba4AgGa5S12,2.114214474,2.52,Ba Ag Ga S,0.40578552599999984
Ba4Ga2S8,3.02164494,2.55,Ba Ga S,-0.47164494
Ba2GaGdSe5,2.0165409469999998,1.87,Ba Ga Gd Se,-0.14654094699999964
EuGa2S4,2.559495875,2.25,Eu Ga S,-0.3094958750000001
Cu0.35Ga1.65Se2.65,1.8549935359999998,1.81,Cu Ga Se,-0.04499353599999978
Ga0.99In0.01As,1.1705566170000001,1.4,Ga In As,0.22944338299999978
GaAs0.65Sb0.35,0.817980357,0.68,Ga As Sb,-0.137980357
In0.99As0.99Ga0.01P0.01,0.517883372,0.3,In As Ga P,-0.21788337200000002
Ga1.01Sb0.99Te0.03,0.7053286520000001,0.68,Ga Sb Te,-0.025328652000000007
Ga1.002Sb0.998Se0.006,0.662906464,0.698,Ga Sb Se,0.03509353599999998
Ga2Te3,1.054973369,1.4,Ga Te,0.34502663099999986
La3GaGe0.5S7,2.4697654069999997,2.54,La Ga Ge S,0.07023459300000034
Ga0.8Sb0.8Zn0.2Te0.2,0.889945283,1.15,Ga Sb Zn Te,0.26005471699999994
Cu0.05Ga1.95Se2.95,1.870360239,1.96,Cu Ga Se,0.08963976099999993
La1.86Tb1.14Ga1.67S7,2.045408929,2.67,La Tb Ga S,0.6245910709999998
CsCd4Ga5Se12,2.172731947,2.21,Cs Cd Ga Se,0.03726805300000002
CdGa2S4,3.247925633,3.42,Cd Ga S,0.172074367
Cs8Ga8Si38,0.998556317,1.14,Cs Ga Si,0.14144368299999988
In0.7P0.7Ga0.3As0.3,1.449673473,1.58,In P Ga As,0.13032652700000003
Ga1.02Sb0.98Se0.06,0.6630597429999999,0.63,Ga Sb Se,-0.03305974299999992
Cu0.1Ga1.9S2.9,2.584499156,2.625,Cu Ga S,0.04050084399999987
In0.3Ga0.7P,2.0985407659999997,2.2,In Ga P,0.10145923400000045
AgGaO2,3.439286257,2.2,Ag Ga O,-1.2392862569999998
Ga2S3,2.814819023,2.83,Ga S,0.015180976999999984
Ga0.7In0.3As,0.882281168,1.0,Ga In As,0.117718832
In0.5P0.5Ga0.5As0.5,1.51427898,1.75,In P Ga As,0.23572101999999995
Bi25GaO39,3.238262246,2.99,Bi Ga O,-0.2482622459999999
CuGaSe2,1.5390541519999998,1.6133333330000001,Cu Ga Se,0.0742791810000003
AgGaS2,2.4666750790000003,2.655,Ag Ga S,0.18832492099999953
Ag3Ga3SiSe8,1.2252085,2.3,Ag Ga Si Se,1.0747915
Li4.5Ga0.5TeO6,4.600522421,4.99,Li Ga Te O,0.38947757900000024
Ga0.8Al0.2P,2.322093803,2.3,Ga Al P,-0.02209380300000019
In0.9As0.9Ga0.1P0.1,0.617955114,0.45,In As Ga P,-0.16795511400000002
PbGa2S4,2.761182334,2.38,Pb Ga S,-0.381182334
CuGa3Se5,1.24615389,1.8166666669999998,Cu Ga Se,0.5705127769999998
Ba2GaErTe5,1.1365286959999998,1.15,Ba Ga Er Te,0.013471304000000073
CsGaS3,3.7400379110000004,3.0,Cs Ga S,-0.7400379110000004
Ga0.6Al0.4P,2.5223559680000003,2.35,Ga Al P,-0.1723559680000002
Ga0.99Al0.01P,2.311423741,2.27,Ga Al P,-0.041423741000000014
Zn0.9S0.9Ga0.1P0.1,2.8802951539999997,2.8,Zn S Ga P,-0.08029515399999987
GaAs0.1P0.9,2.194754127,1.22,Ga As P,-0.974754127
Cu0.5Ga1.5S2.5,2.5530329330000003,2.445,Cu Ga S,-0.1080329330000005
Cu0.01Ga1.99Se2.99,1.9421886030000002,1.99,Cu Ga Se,0.04781139699999981
Ga1.1Sb0.9Se0.3,0.8340667159999999,0.67,Ga Sb Se,-0.1640667159999999
CsGaSn2Se6,1.925321126,1.87,Cs Ga Sn Se,-0.05532112599999994
Pb0.93TeGa0.07,0.47478087,0.34,Pb Te Ga,-0.13478087
In0.2P0.2Ga0.8As0.8,1.5462632180000002,1.58,In P Ga As,0.033736781999999854
Ga0.5In0.5As,0.713511027,0.75,Ga In As,0.03648897299999998
CuGa0.4In1.6S3.5,1.675627989,1.55,Cu Ga In S,-0.12562798900000005
Ga0.8Sb0.8Cd0.2Te0.2,0.886691138,0.8,Ga Sb Cd Te,-0.08669113799999995
RbCd4Ga5Te12,1.5587038709999999,1.64,Rb Cd Ga Te,0.08129612900000005
In0.4P0.4Ga0.6As0.6,1.4842199319999998,1.74,In P Ga As,0.2557800680000002
La3CuGaSe7,1.674650569,1.36,La Cu Ga Se,-0.3146505689999999
GaAs0.86Sb0.14,0.9622427729999999,0.66,Ga As Sb,-0.3022427729999999
NaGaGe3Se8,2.465903768,2.35,Na Ga Ge Se,-0.11590376799999991
Zn0.55S0.55Ga0.45P0.45,2.555505625,2.35,Zn S Ga P,-0.2055056249999998
GaBi,0.312929867,0.1,Ga Bi,-0.21292986699999997
Cs2Ga2Se5,2.181159197,1.95,Cs Ga Se,-0.23115919699999998
