formula,actual,predicted,elements,residual
Ga0.3As0.3Zn0.7Se0.7,1.95765541,1.93,Ga As Zn Se,-0.027655410000000158
LiCa3As2H,1.903088338,1.4,Li Ca As H,-0.5030883380000002
Ga0.7Al0.3As,1.849115988,1.81,Ga Al As,-0.039115988000000046
Sn3As2,0.08548558699999999,0.47,Sn As,0.384514413
Ag7AsS6,1.275042987,1.0,Ag As S,-0.27504298699999996
CoAsS,0.640330171,0.6,Co As S,-0.040330171000000026
Cs4BiAs3Se7,1.747505925,1.02,Cs Bi As Se,-0.727505925
Cs3As,0.809149523,0.6,Cs As,-0.209149523
Ga0.4Al0.6As,2.152607078,2.3,Ga Al As,0.14739292199999987
In0.4As0.4Ga0.6P0.6,1.75058213,1.85,In As Ga P,0.09941787000000013
As2Te3,0.9987908809999999,1.67375,As Te,0.6749591190000002
RuAsS,1.274379191,1.2,Ru As S,-0.07437919100000001
AsNMg3,3.116670852,1.3319999999999999,As N Mg,-1.784670852
As4S4,2.08180535,2.4,As S,0.3181946499999997
GaAs0.01Sb0.99,0.6810946309999999,1.37,Ga As Sb,0.6889053690000002
AgAsS2,2.219578972,2.2,Ag As S,-0.019578971999999695
TmAs,0.8410055959999999,1.18,Tm As,0.338994404
In0.99P0.99Ga0.01As0.01,1.383877821,1.3,In P Ga As,-0.08387782099999996
Ga0.1As0.1Zn0.9Se0.9,2.300475115,2.34,Ga As Zn Se,0.039524885000000065
As2S5,2.538933194,2.48,As S,-0.05893319400000019
Ga0.15As0.15Zn0.85Se0.85,2.207203891,2.25,Ga As Zn Se,0.04279610900000019
In0.9P0.9Ga0.1As0.1,1.433515534,1.32,In P Ga As,-0.11351553400000003
K3Nb2AsSe11,1.416049427,1.53,K Nb As Se,0.11395057300000011
InSb0.9As0.1,0.196971001,0.27,In Sb As,0.07302899900000001
GaAs0.75Sb0.25,0.9726875190000001,0.65,Ga As Sb,-0.32268751900000003
In0.3As0.3Ga0.7P0.7,1.899365112,2.05,In As Ga P,0.1506348879999999
As2S3,2.160628564,2.4163333330000003,As S,0.2557047690000003
Cd3As2,0.322372208,0.2695,Cd As,-0.052872207999999976
K3SmAs2S8,2.178866046,2.2,K Sm As S,0.021133954000000177
LiAsS2,2.334363945,1.6,Li As S,-0.7343639450000001
YbAs,0.933692107,1.02,Yb As,0.08630789299999997
OsAsS,1.483049296,1.3,Os As S,-0.18304929599999986
SiAs2,1.7501881830000001,0.88,Si As,-0.8701881830000001
In0.5As0.5Ga0.5P0.5,1.528987881,1.55,In As Ga P,0.021012119000000107
GeAs2,1.291022059,1.0533333329999999,Ge As,-0.23768872600000024
In0.99As0.99Cd0.01Te0.01,0.646575284,0.76,In As Cd Te,0.11342471600000004
Rb3Nb2AsSe11,1.420360199,1.5,Rb Nb As Se,0.0796398009999999
LiAsSe2,1.2452897840000001,1.236666667,Li As Se,-0.00862311700000018
Ag7AsSe6,0.9721257209999999,1.0,Ag As Se,0.027874279000000057
LaZnAsO,2.877107428,1.5,La Zn As O,-1.377107428
InSb0.1As0.9,0.244699307,0.14,In Sb As,-0.10469930699999999
Ga0.4As0.4Zn0.6Se0.6,1.8218563540000001,1.8,Ga As Zn Se,-0.021856354000000078
InAsI,2.138954815,0.41,In As I,-1.728954815
GaAs0.7P0.3,1.7747481719999998,1.8,Ga As P,0.025251828000000254
InSnAsSe,0.121976065,0.26,In Sn As Se,0.13802393500000001
Cu3AsS4,1.6205361669999998,1.36,Cu As S,-0.2605361669999997
Ga0.8In0.2As,0.957376259,1.07,Ga In As,0.11262374100000005
IrAs2,0.542428371,1.0,Ir As,0.45757162900000004
GeAs,0.921723376,1.37,Ge As,0.4482766240000001
Hg7.5As4Cl6,2.030672278,1.7269999999999999,Hg As Cl,-0.3036722780000001
Ga0.99As0.99Zn0.01Se0.01,1.28451252,1.39,Ga As Zn Se,0.10548747999999986
InSb0.4As0.6,0.19953779300000002,0.1,In Sb As,-0.09953779300000001
CdSiAs2,2.0297661209999998,1.524,Cd Si As,-0.5057661209999997
TlAsSe2,1.152649609,1.375,Tl As Se,0.22235039099999998
In0.9As0.9Cd0.1Te0.1,0.657964067,0.69,In As Cd Te,0.03203593299999996
InSb0.01As0.99,0.271347137,0.17,In Sb As,-0.101347137
Ga0.99In0.01As,1.1705566170000001,1.4,Ga In As,0.22944338299999978
GaAs0.65Sb0.35,0.817980357,0.68,Ga As Sb,-0.137980357
In0.99As0.99Ga0.01P0.01,0.517883372,0.3,In As Ga P,-0.21788337200000002
Ag3AsS3,1.289521715,2.07225,Ag As S,0.7827282849999999
In0.98As0.98Cd0.02Te0.02,0.659815885,0.73,In As Cd Te,0.07018411499999999
NaCdAsS3,1.652301733,2.93,Na Cd As S,1.277698267
Hg6As4CdBr6,2.094569245,1.915,Hg As Cd Br,-0.17956924500000015
K3Ta2AsS11,2.39654289,2.21,K Ta As S,-0.18654289000000013
PdPAs,0.21185456600000002,0.45,Pd P As,0.238145434
In0.7P0.7Ga0.3As0.3,1.449673473,1.58,In P Ga As,0.13032652700000003
Li0.2Na0.8AsSe2,1.485831001,1.645,Li Na As Se,0.15916899900000003
Ga0.7In0.3As,0.882281168,1.0,Ga In As,0.117718832
In0.5P0.5Ga0.5As0.5,1.51427898,1.75,In P Ga As,0.23572101999999995
PAs,1.6239625119999999,0.23,P As,-1.3939625119999999
Cu3AsSe4,1.085210847,0.765,Cu As Se,-0.3202108469999999
ZnGeAs2,0.8855196470000001,1.103333333,Zn Ge As,0.21781368599999984
In0.96As0.96Cd0.04Te0.04,0.6575482810000001,0.69,In As Cd Te,0.03245171899999988
Ca2CdAs2,1.498279621,0.95,Ca Cd As,-0.548279621
AsSeI,2.275425138,1.76,As Se I,-0.5154251380000001
In0.9As0.9Ga0.1P0.1,0.617955114,0.45,In As Ga P,-0.16795511400000002
ZnAs2,1.211544413,1.026666667,Zn As,-0.18487774599999995
GaAs0.1P0.9,2.194754127,1.22,Ga As P,-0.974754127
Hg4As2HfCl6,2.767964954,2.47,Hg As Hf Cl,-0.2979649539999998
BaZn2As2,1.359363455,0.23,Ba Zn As,-1.129363455
InSb0.6As0.4,0.20589106699999998,0.13,In Sb As,-0.07589106699999998
In0.2P0.2Ga0.8As0.8,1.5462632180000002,1.58,In P Ga As,0.033736781999999854
Ga0.5In0.5As,0.713511027,0.75,Ga In As,0.03648897299999998
In0.4P0.4Ga0.6As0.6,1.4842199319999998,1.74,In P Ga As,0.2557800680000002
RuPAs,1.060856082,0.8,Ru P As,-0.2608560819999999
As2S6,2.604470273,2.35,As S,-0.2544702729999999
Mg3As2,2.23922681,2.45,Mg As,0.21077319000000028
GaAs0.86Sb0.14,0.9622427729999999,0.66,Ga As Sb,-0.3022427729999999
Tl2SeAs2Te3,0.675779993,0.67,Tl Se As Te,-0.005779992999999983
FeAsSe,0.10954919,0.6,Fe As Se,0.49045080999999996
Hg6.5As4CdCl6,1.919437581,1.955,Hg As Cd Cl,0.03556241900000012
KAsSe2,2.038421385,1.625,K As Se,-0.4134213849999999
