formula,actual,predicted,elements,residual
KSbS2,2.26379745,1.69,K Sb S,-0.5737974500000003
K4In4P6Se20,2.042853488,2.2,K In P Se,0.15714651200000018
K2Hg3S2.69Se1.31,2.443681996,2.28,K Hg S Se,-0.16368199600000022
K2Se,3.027264408,1.8,K Se,-1.2272644080000001
K1.46Sn3.09Bi7.45Se15,0.141740469,0.39,K Sn Bi Se,0.248259531
K2Hg3Ge2S8,2.753827644,2.67,K Hg Ge S,-0.08382764399999987
K3Bi2I9,1.722314867,2.1,K Bi I,0.3776851330000002
K0.8Hg1.2Sn2S8,2.828100473,2.78,K Hg Sn S,-0.04810047300000031
KTaO3,3.72746835,3.5,K Ta O,-0.2274683500000001
K2Au2Sn2Se6,2.233414524,2.28,K Au Sn Se,0.04658547599999974
K3Nb2AsSe11,1.416049427,1.53,K Nb As Se,0.11395057300000011
KNb3Se2O12,3.510632807,3.46,K Nb Se O,-0.050632806999999946
K2CuNbSe4,2.461948731,2.14,K Cu Nb Se,-0.321948731
KH2PO4,5.0835666360000005,6.975,K H P O,1.8914333639999992
K3SmAs2S8,2.178866046,2.2,K Sm As S,0.021133954000000177
KBiSiS4,1.501766437,2.25,K Bi Si S,0.7482335630000001
KZrPSe6,1.9172584419999998,2.0,K Zr P Se,0.08274155800000016
KAg2SbS3,1.96469874,2.1,K Ag Sb S,0.1353012600000001
K2Au2SnS4,2.190537784,2.75,K Au Sn S,0.559462216
KSb5S8,2.040145855,1.745,K Sb S,-0.2951458549999999
KBiS2,1.244445349,0.893333333,K Bi S,-0.3511120160000001
K6Nb1.07Ta2.93S22,1.767428014,1.88,K Nb Ta S,0.11257198599999985
K10Co4Sn4S17,2.327963165,1.555,K Co Sn S,-0.772963165
K6Yb3P5S20,2.924970192,2.6,K Yb P S,-0.3249701919999999
KCeSe4,1.667763343,1.54,K Ce Se,-0.12776334300000003
K2CuVS4,1.651809135,1.82,K Cu V S,0.16819086500000013
K2MnSn2Se6,1.272340215,2.0,K Mn Sn Se,0.727659785
K2HgP2Se6,2.332459186,2.25,K Hg P Se,-0.0824591859999999
K2Sn3Sb2S10,1.9592486169999999,2.3,K Sn Sb S,0.34075138299999996
KAlGeS4,3.3294874119999998,3.5,K Al Ge S,0.17051258800000024
K3CdB5O10,4.184368857,3.47,K Cd B O,-0.7143688569999997
K2La2Sb2S9,2.65154581,2.2,K La Sb S,-0.4515458099999998
KTbSe4,1.865689947,1.65,K Tb Se,-0.215689947
KAg11V4O16,2.626477243,2.0,K Ag V O,-0.6264772430000001
K2AuI5O15,2.501042076,2.65,K Au I O,0.14895792399999985
K8Zr6Se30,1.888895596,1.86,K Zr Se,-0.028895595999999912
CsKP2Se8,2.618202287,2.36,Cs K P Se,-0.25820228700000003
K2Bi8Se13,0.500732566,0.53,K Bi Se,0.02926743399999998
Na2KSb,0.84350117,1.05,Na K Sb,0.20649883000000002
K2Nd2Ti3O10,3.125098406,3.25,K Nd Ti O,0.12490159399999978
K0.6Cs0.4PSe6,2.111536565,2.1,K Cs P Se,-0.01153656500000011
KPbB5O9,5.091922727,3.1,K Pb B O,-1.991922727
K2TeI6,1.770235669,1.38,K Te I,-0.3902356690000002
KTi2F7,4.927863829,6.4,K Ti F,1.4721361710000007
KIO3,4.785748021,3.8575,K I O,-0.9282480209999999
K2CuNbS4,2.528509251,2.82,K Cu Nb S,0.2914907489999998
K4Sn3Ce3S14,2.076698897,2.46,K Sn Ce S,0.383301103
K3Ta2AsS11,2.39654289,2.21,K Ta As S,-0.18654289000000013
K2AgVS4,1.838993158,1.85,K Ag V S,0.011006842000000017
K2CsSb,1.276351217,1.1,K Cs Sb,-0.1763512169999999
K3Ti2P5S18,2.546830165,1.61,K Ti P S,-0.9368301649999997
K4GeSe4,1.788931627,0.64,K Ge Se,-1.148931627
K2CeP2O8,4.000046842,2.46,K Ce P O,-1.5400468419999997
K1.25Pb3.5Bi7.25Se15,0.546310485,0.53,K Pb Bi Se,-0.016310484999999986
K10Fe4Sn4S17,2.3493126490000003,2.2,K Fe Sn S,-0.14931264900000008
KNb3Te2O12,3.29866198,3.52,K Nb Te O,0.22133802000000014
K2Ge3B2O10,5.7778817810000005,5.38,K Ge B O,-0.3978817810000006
K8Al8Si38,1.143495446,1.4,K Al Si,0.25650455399999994
K4GeP4Se12,1.878149946,2.0,K Ge P Se,0.12185005400000004
K4GeS4,2.0927619809999998,0.8,K Ge S,-1.2927619809999997
KScSe2O6,4.723842928,5.4,K Sc Se O,0.6761570720000005
K10Sn3P8Se24,2.46668082,1.82,K Sn P Se,-0.64668082
K2Al2B2O7,5.9516217970000005,6.89,K Al B O,0.9383782029999992
K2Gd2Sb2Se9,2.005925604,1.33,K Gd Sb Se,-0.6759256040000001
K4P8Te4,2.192748508,1.4,K P Te,-0.7927485080000003
K2Hg3Sn2S8,2.456373852,2.45,K Hg Sn S,-0.006373851999999847
KInSnS4,2.651231625,2.3,K In Sn S,-0.35123162500000005
KInS2,3.1503948189999997,3.0,K In S,-0.15039481899999974
KSb,0.896424824,0.9,K Sb,0.0035751760000000132
K2Te,2.732767814,1.9,K Te,-0.8327678139999999
K2Sm2Ti3O10,2.967100797,3.26,K Sm Ti O,0.2928992029999997
KCu2SbS3,1.6083594680000002,1.615,K Cu Sb S,0.00664053199999981
KPbPO4,4.184023726,4.44,K Pb P O,0.255976274
KAu5PS8,1.953650418,2.14,K Au P S,0.18634958200000007
KAsSe2,2.038421385,1.625,K As Se,-0.4134213849999999
K2FeGe3Se8,1.595048399,1.95,K Fe Ge Se,0.354951601
