formula,actual,predicted,elements,residual
CsZn2B3O7,3.154032061,5.69,Cs Zn B O,2.5359679390000003
Cs2Cu2Sb2S5,1.660236985,1.6,Cs Cu Sb S,-0.060236984999999965
Cs2B4SiO9,5.7535851860000005,6.53,Cs B Si O,0.7764148139999998
CsAg2TeS6,2.170297202,2.04,Cs Ag Te S,-0.13029720199999995
Cs3Nb9Te4O32,3.1605580339999997,3.22,Cs Nb Te O,0.05944196600000051
CsSmHgSe3,2.241424428,2.374,Cs Sm Hg Se,0.13257557199999992
Cs2Ga2S5,2.928049101,3.26,Cs Ga S,0.33195089899999974
CsInTe2,1.376221741,2.16,Cs In Te,0.7837782590000002
Cs3Sb2Br9,2.321625409,2.3,Cs Sb Br,-0.021625409000000317
Cs2Te,2.516151975,3.5,Cs Te,0.9838480249999999
CsBi3Se5,0.677971144,0.43,Cs Bi Se,-0.24797114400000003
CsSmZnSe3,2.551493893,2.53,Cs Sm Zn Se,-0.021493893000000153
Cs4Zr3S14,2.341584038,2.35,Cs Zr S,0.008415961999999944
Cs2CdP2Se6,2.476794275,2.63,Cs Cd P Se,0.15320572499999985
Na8CsB21O36,5.129275788999999,4.67,Na Cs B O,-0.45927578899999943
Cs3Bi2Br9,2.326584008,2.5,Cs Bi Br,0.1734159919999998
CsNbSe2O7,4.222851458,4.2,Cs Nb Se O,-0.02285145799999988
CsAsSe2,1.946320265,1.93,Cs As Se,-0.016320265000000056
Cs2ZnGe3S8,2.8914204810000004,3.332,Cs Zn Ge S,0.4405795189999995
CsF,9.145202952,10.0,Cs F,0.854797048
CsCu2SbS3,1.616080037,1.63,Cs Cu Sb S,0.01391996299999998
CsCeCdSe3,2.364534578,2.4,Cs Ce Cd Se,0.03546542199999969
Cs10Cd4Sn4S17,2.8481827539999998,3.16,Cs Cd Sn S,0.3118172460000004
Cs2Hg3S4,2.232107594,2.8,Cs Hg S,0.5678924059999999
CsMn4Ga5Te12,1.3622319019999998,1.55,Cs Mn Ga Te,0.18776809800000027
CsTb9Cd4Se18,1.845483781,1.95,Cs Tb Cd Se,0.10451621899999997
Cs2Sn3Sb2S10,2.627382177,2.34,Cs Sn Sb S,-0.287382177
CsGaSnSe4,2.164561541,1.97,Cs Ga Sn Se,-0.1945615409999999
Cs2Ba3P4O14,5.531280926,6.31,Cs Ba P O,0.7787190739999996
CsEr9Cd4Se18,1.779667625,2.09,Cs Er Cd Se,0.31033237499999977
CsInTe3O8,3.916436985,3.9,Cs In Te O,-0.016436984999999904
CsTa3Se2O12,3.852333752,3.88,Cs Ta Se O,0.02766624800000006
CsBi2,0.887788823,0.55,Cs Bi,-0.3377888229999999
CsGdZnTe3,1.9416893519999998,2.13,Cs Gd Zn Te,0.18831064800000008
CsCd4Ga5Te12,1.5653106909999999,1.67,Cs Cd Ga Te,0.10468930900000006
Cs4GeP4Se12,2.047441059,2.0,Cs Ge P Se,-0.04744105900000006
Cs2AgVS4,2.097094555,1.77,Cs Ag V S,-0.32709455499999995
CsTbZnTe3,1.755696537,2.12,Cs Tb Zn Te,0.36430346300000016
CsGe5BO12,4.981315899,4.89,Cs Ge B O,-0.09131589900000048
Cs2AgBiCl6,2.455759929,2.77,Cs Ag Bi Cl,0.31424007099999995
CsBiSe2,1.027610242,1.07,Cs Bi Se,0.04238975800000011
CsMn4In5Se12,1.531958115,1.79,Cs Mn In Se,0.25804188500000014
Cs1.13Cd1.13Bi2.87Se6,0.74067494,1.0,Cs Cd Bi Se,0.25932506
CsSbTe2,1.4589393240000001,0.43,Cs Sb Te,-1.0289393240000002
Cs2Hg5.75Cd0.25S7,2.009773361,1.66,Cs Hg Cd S,-0.3497733610000002
Cs4BiAs3Se7,1.747505925,1.02,Cs Bi As Se,-0.727505925
CsZn4In5Te12,1.537553647,1.61,Cs Zn In Te,0.07244635300000013
Cs3As,0.809149523,0.6,Cs As,-0.209149523
CsRbP2Se8,2.408234566,2.41,Cs Rb P Se,0.0017654340000001767
CsYbCoSe3,1.086330896,0.95,Cs Yb Co Se,-0.13633089600000003
CsSbS2O8,4.446639388,4.68,Cs Sb S O,0.23336061199999936
Cs3W3PO13,4.001945213,3.27,Cs W P O,-0.7319452129999999
CsCl,7.386141956,7.95,Cs Cl,0.5638580439999998
CsHo9Cd4Se18,1.976529169,2.06,Cs Ho Cd Se,0.08347083100000008
Na2CsSb,1.157318378,0.8,Na Cs Sb,-0.357318378
CsCdBO3,3.653346917,2.58,Cs Cd B O,-1.0733469169999998
CsLiB6O10,6.746126545,6.89,Cs Li B O,0.1438734549999996
CsB3GeO7,5.529922789,5.76,Cs B Ge O,0.23007721100000023
CsYHgSe3,2.311819034,2.54,Cs Y Hg Se,0.22818096600000004
CsSb,1.4768480659999998,0.705,Cs Sb,-0.7718480659999999
CsInSnS4,2.427804642,2.9,Cs In Sn S,0.472195358
Cs2P2Se8,2.2459180069999998,2.44,Cs P Se,0.19408199300000017
CsBiS2,1.323718766,1.4166666669999999,Cs Bi S,0.09294790099999983
Cs2PtI6O18,2.5932566880000003,2.4,Cs Pt I O,-0.1932566880000004
CsCaBO3,3.973346404,4.065,Cs Ca B O,0.09165359600000045
Cs5P5Se12,2.561930613,2.17,Cs P Se,-0.391930613
Cs2TeBr6,2.290801127,2.12,Cs Te Br,-0.17080112699999983
CsInSn2Se6,1.577271572,1.78,Cs In Sn Se,0.20272842800000013
Cs2TeI6,1.4503035990000002,1.5,Cs Te I,0.049696400999999835
CsH3Se2O6,4.9347582889999995,4.77,Cs H Se O,-0.1647582889999999
CsZn4In5Se12,1.777536095,1.61,Cs Zn In Se,-0.167536095
CsHgInS3,2.462354836,2.3,Cs Hg In S,-0.162354836
CsZrPSe6,1.863986366,2.0,Cs Zr P Se,0.136013634
CsPSe6,2.059580847,1.9,Cs P Se,-0.15958084699999997
CsKP2Se8,2.618202287,2.36,Cs K P Se,-0.25820228700000003
CsCdInSe3,2.565605377,2.4,Cs Cd In Se,-0.1656053769999999
Cs3Bi,1.577189234,0.625,Cs Bi,-0.952189234
CsLu7S11,2.054298079,1.86,Cs Lu S,-0.19429807899999996
Cs2Sb,1.353246375,0.62,Cs Sb,-0.7332463749999999
K0.6Cs0.4PSe6,2.111536565,2.1,K Cs P Se,-0.01153656500000011
Cs2HgI2Cl2,3.607109992,2.15,Cs Hg I Cl,-1.457109992
CsLaHgSe3,2.188194004,2.485,Cs La Hg Se,0.2968059959999998
CsCeHgSe3,2.500391992,1.94,Cs Ce Hg Se,-0.560391992
CsCd4Ga5Se12,2.172731947,2.21,Cs Cd Ga Se,0.03726805300000002
CsInSe2,2.8145718939999997,2.81,Cs In Se,-0.004571893999999688
K2CsSb,1.276351217,1.1,K Cs Sb,-0.1763512169999999
Cs8Ga8Si38,0.998556317,1.14,Cs Ga Si,0.14144368299999988
Cs2SnP2Se6,2.2327651790000003,2.06,Cs Sn P Se,-0.1727651790000002
CsInGeS4,3.086337566,2.25,Cs In Ge S,-0.8363375660000001
Cs4Cu3Bi9S17,1.37999397,0.75,Cs Cu Bi S,-0.6299939699999999
Cs1.43Cd1.43Bi2.57S6,1.3395686009999999,1.28,Cs Cd Bi S,-0.05956860099999983
CsScSe2O6,4.815938653,5.2,Cs Sc Se O,0.3840613470000003
Li3Cs2B5O10,6.5910034170000005,7.3,Li Cs B O,0.7089965829999993
CsGeI3,2.3649289330000003,1.6,Cs Ge I,-0.7649289330000002
CsAgSb4S7,1.570312655,2.04,Cs Ag Sb S,0.4696873450000001
CsGaS3,3.7400379110000004,3.0,Cs Ga S,-0.7400379110000004
Cs2MgGe3Se8,2.104400867,2.04,Cs Mg Ge Se,-0.0644008669999998
CsYbZnSe3,1.94282177,2.035,Cs Yb Zn Se,0.09217823000000025
CsGaSn2Se6,1.925321126,1.87,Cs Ga Sn Se,-0.05532112599999994
Cs2Hg4.65Cd1.35S7,1.7477573919999998,1.84,Cs Hg Cd S,0.09224260800000028
CsSbSe2,1.971808507,1.7,Cs Sb Se,-0.27180850700000003
Cs4Th2P6S18,2.519497772,2.8,Cs Th P S,0.280502228
Cs2Bi2Cd2S5,1.645952175,1.7,Cs Bi Cd S,0.05404782500000005
Rb2CsSb,1.219444438,1.5,Rb Cs Sb,0.280555562
Cs2Ga2Se5,2.181159197,1.95,Cs Ga Se,-0.23115919699999998
